1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1987:Q4,8.420565890199629,7.140308474358799,11.42030447567604,5.977746882776715,8.527804549937079,10.18676990096812,9.255979136858326,10.17832019745201,5.966230223449473,13.5043429358551
1988:Q1,8.98662995965854,9.296027785728409,10.57503849923001,8.372838657964046,9.738599250597956,10.69998291534066,9.160679025134344,4.731679990885095,7.326028270023238,3.273961747796659
1988:Q2,9.10639052112527,10.1044414730223,12.32780409863727,7.139011642253079,9.73873931253719,10.36256653483646,8.233255559374301,5.664465018186766,14.91432295583296,1.129741460674952
1988:Q3,9.032167476155744,9.839212602695154,10.97966982872661,5.509687407884914,9.763822218867164,10.19915724097723,8.313253858420383,5.415583334104388,10.51330208586063,-2.291592753629757
1988:Q4,8.458581990366403,8.416191982668378,11.13332012797196,5.006562553499077,9.263312777536999,11.15423307790402,7.684287675616528,7.607705843285915,16.52193405467314,-0.65530103461552
1989:Q1,6.946369982547826,7.010141427258043,7.583531031169382,6.090664863138515,7.038627908997584,8.200531843459098,8.01817718746266,3.5299903785209,13.32639574330726,2.203170275314391
1989:Q2,7.710056407907516,9.431447041933669,9.805991344852924,7.008309927060323,8.237997636730436,10.19435919142258,6.156092493336933,3.827346149395535,9.302680621885672,-8.171788196079859
1989:Q3,6.66921670049549,8.86825009709419,11.51909626664304,4.543144886738956,4.489872968786898,4.787042489045749,7.450042413045317,5.265047078786824,4.338425201627699,4.817995147828174
1989:Q4,7.805495411056516,10.82939308504938,13.22457916992519,6.599769641109893,4.733296945234899,5.211164218214571,8.079130389485996,8.20535508722325,11.86457813212728,0.140135639754763
1990:Q1,7.801198452933445,7.628546431297531,9.217063640629142,2.228139654139147,5.935474386233136,7.850918715847024,10.68610968854375,7.827129044322123,4.375808922529016,-0.588317342934029
1990:Q2,6.353571701596405,7.114773675949208,9.326535732619311,2.220220621214485,3.847278878208165,5.984422297368657,9.633986579541133,4.31710628056061,7.914600165081163,10.39952117699262
1990:Q3,5.726608583676001,5.855174347297829,8.000989120771917,3.8689494201464,2.836386615941897,4.201990756411263,10.76887942923858,2.440427535184888,7.125351097276046,5.258183884121912
1990:Q4,5.692911270337339,5.824024373281294,7.42757434721137,-0.887893733547157,1.720632825222516,3.068803847169844,11.1610147269951,5.085335606923478,13.85853399074081,4.853308882534716
1991:Q1,3.926292469167648,6.135500945669826,7.940833045372065,0.227440619802982,-1.708413458836706,-2.200613833681572,8.248512190640559,4.974166098643315,3.836043936618615,13.47287924935505
1991:Q2,5.070121408255288,6.074698285668665,8.732152282681001,-0.974347457249551,-0.012682836550789,-0.006533059796788,10.00339439787617,6.19611794640397,4.917802908364828,-16.6116891517956
1991:Q3,4.400793481224888,3.280077779079722,3.129775868820404,-2.312570752524304,-3.313436789469213,-2.238474190755069,13.68607860007807,9.95494982700558,6.973692271494469,5.420985888806769
1991:Q4,5.250828489847319,6.629704164431318,7.55299485159682,-1.228344079357702,-3.552236777357532,-4.005459430751563,11.0542031287552,14.66485266806099,10.75594404949683,9.259817735849971
1992:Q1,4.779162202799959,5.359644912471539,7.372784084396236,0.827630854568706,-0.147689547568966,0.509325536349335,11.52347361035894,-0.11432044089913,4.534368585131918,2.542333713382172
1992:Q2,4.252238822762692,3.793622361220768,4.226031376386501,-0.925766746179499,-0.724052049910036,0.136997901215091,11.22128566447501,2.007547447455616,10.88299187275983,13.39638443597637
1992:Q3,5.415341879580755,5.309800234153627,6.725835171125441,1.568599555788304,0.188547068320637,1.616386069423847,11.40009894965415,5.180383962079342,9.193070187629907,2.670706026443986
1992:Q4,3.896653660511572,5.926374411700357,7.017589663603643,3.026969445053566,-0.537799481369902,0.136217055231117,7.872743951148729,-0.961418073082018,6.758240992086203,-0.772692988428844
1993:Q1,4.32514278452847,4.129744880353774,3.464184410076404,3.882177918908204,1.761836685184156,4.063053712958181,6.74687205929787,5.939063954339767,9.708075283309254,10.50266774223253
1993:Q2,6.612611120059792,5.930757625036431,6.916101530782437,5.102346225490416,3.691707770931535,5.932740003885456,10.2696695148418,7.147370855145502,8.243591934739635,14.15299219333129
1993:Q3,6.172724499740729,6.828144187514236,5.837950298330269,8.184881013852916,3.841952672576956,6.332074459130189,7.522748891260064,7.121055206060897,14.03876250660847,24.79545913728099
1993:Q4,5.456122805922679,6.876031448086843,5.382228642636397,11.85830430744983,2.80181484261537,4.211747893806528,8.054032695160295,0.586674828641009,11.45868919456102,10.01416618141919
1994:Q1,4.499719900529711,6.681119942902268,5.657894800890667,11.97051578197838,5.72656506448992,7.927870882616046,2.707468912239582,-1.761331802294648,16.58612834490513,-21.39381711920971
1994:Q2,5.32019133680807,7.12387405800842,5.302316847663621,14.77820341271874,4.802630492436803,6.280259492993174,7.311385025261223,-6.379705463394552,10.29866203123671,-1.680177357563526
1994:Q3,5.141389899933375,6.400322992601465,4.742883556930503,14.36874246163258,5.223618555213684,6.496132407313778,5.28256101181502,-0.562258443667723,10.8436986997214,2.074038179147794
1994:Q4,5.347079397741203,8.96893467474642,6.089842568893513,16.63097989326353,5.393940858669262,6.924584474159352,4.782784319441889,-7.293451133410274,13.77327698411909,9.565642061847111
1995:Q1,4.786348078595005,6.315701753070008,4.777819989462736,14.5779147015966,6.95949561255851,8.104094976630421,3.71414388610413,-5.596327557509672,8.609899276956668,13.60030829675767
1995:Q2,7.024363459436929,6.953093372995633,5.110527691647778,13.8449586291948,7.231820850431162,8.833950843613186,10.27429899590945,-5.395569065905652,10.44061677762036,12.81136259303
1995:Q3,4.465905483372176,7.792312257878467,5.064554972620032,13.92533550803023,4.544387236352524,4.524180208078557,3.046274907673098,-5.086558144863618,11.8806643721868,17.48478516038416
1995:Q4,2.904516833182237,5.964610663132098,4.157905907582085,12.36183589726166,4.318447932426155,4.400165180233341,0.265096592045977,-6.333839813770526,14.53174592515264,16.23915415480028
1996:Q1,6.252165859429902,8.829145089421349,7.65961517296526,9.99768867278455,5.470633618681109,5.543571108412575,6.095653847887196,-2.046172094434374,10.54186990564637,8.99323944086132
1996:Q2,6.140192721236059,7.139112231110843,6.211585408337251,9.194339612792767,6.787516633827667,7.158245571166083,6.129423730862626,-1.332253737109492,13.87780871727644,7.425693533625672
1996:Q3,4.601360522635218,5.455887830840553,4.757928136354147,7.372894536070312,5.633030306449458,5.253777226060058,4.466358069252133,-3.426762874694984,8.925706765376223,20.05359410288179
1996:Q4,3.457544817867078,6.021707610891436,5.483064443603593,8.47203720690116,3.490431280819902,2.632538374000901,1.426727929996144,-1.099455479842242,16.4312284261126,17.62300540728854
1997:Q1,5.123222577832737,6.596852182071489,6.751964215933475,3.281946936833825,6.671177072884114,6.40377629638824,2.454890289445212,2.065990495996524,6.635534879498533,5.641061682434417
1997:Q2,5.370898185477311,6.100592483923116,5.076380688544814,5.747125541819892,7.918129305583152,8.100522277810077,2.389640726147635,2.935597351191254,14.9752676934484,11.37944590519499
1997:Q3,6.673104800424073,7.144353376097465,7.918255847489345,5.685674436955349,10.62061487047787,11.6125416463057,1.820650690783282,7.050245161328863,9.680519682339396,16.06903972061125
1997:Q4,4.604930258421195,5.729778583109275,4.15494124539673,6.921662815664257,7.720993196592435,7.257715802125269,-0.847760251592502,7.404237022976194,15.06571365360546,6.925366525270171
1998:Q1,6.707266965608223,7.769304869302461,8.544753190570409,2.48868256501248,11.6549357117652,11.3232325496558,0.107004134619432,5.802230937534826,18.25210323358808,14.12036334267857
1998:Q2,8.21791583181321,8.619721374201252,7.014563355018784,12.20115221274532,13.14781376718692,12.97000557063974,2.507334031672866,6.540695760890879,19.52974932008756,11.69185375028593
1998:Q3,4.969606948232973,6.174959934896768,6.190701584693187,6.762597360853619,10.01331864858776,9.116479230174225,-2.687345199149748,5.692245567492184,18.60264583922298,-2.345340001331457
1998:Q4,6.493996104343333,8.863054002041048,9.629191543445952,6.751764563113646,10.07512452157327,9.244497339671479,-0.94559854005582,6.221701536845332,16.63623868891418,-3.784356665526865
1999:Q1,7.083436536103531,9.241156293451693,10.33847635298478,8.448995054368641,11.83848292163725,11.61955879064458,-1.356175628807822,5.440661709124181,17.57022916838039,1.934633050522985
1999:Q2,5.796063297767172,9.082132135116447,8.168838711312503,7.880945638733877,7.599564026966277,6.995531112287417,-0.119879135583837,1.8108504680358,15.33896108296761,-1.263152012773524
1999:Q3,6.857551609844623,8.581935306512408,9.659369709754712,8.610388212783212,12.16778965863386,11.80119714387438,-2.004592816619107,4.741712981688133,15.7465315600456,8.452223370922601
1999:Q4,6.359774848375259,9.284357390682928,7.992659929143696,5.376921520161499,8.375384795035878,6.209030326708437,0.74113161854502,0.898100665296225,14.37804912731869,1.905220612239493
2000:Q1,6.707037763072623,11.18588945526908,8.107116114969912,7.927346548903144,10.95557285227298,11.01409769411223,-4.60668931790484,1.607539750838634,10.94464366633457,11.65098470042638
2000:Q2,4.119636588266272,7.693091598447636,8.492214200088096,12.25495447917674,10.71585759245958,9.662939386851349,-9.274253384375577,-2.229543139238501,10.75823392113324,-7.06733120535047
2000:Q3,4.176822945023893,8.814738689210118,8.754564836540384,11.95336428541028,6.414211716920903,5.676654489836777,-6.719791497818339,3.66041639759093,10.23780087194788,12.3273543747454
2000:Q4,3.847298392289771,6.467768242459638,8.175817268946792,11.43968369369397,6.97102942671513,5.509676844944336,-5.199002652008739,2.674267185614893,12.97997244255404,12.09416167423115
2001:Q1,4.989493270623393,6.145861573199773,9.428369417994874,9.990771087949177,3.803887309282624,1.926725177703985,3.216229145137687,10.57141853677996,6.599446962320568,5.38394509060495
2001:Q2,4.282174901103541,9.526367651135669,11.65796083537461,7.114800125619237,6.379256251312267,5.37080409842491,-8.9850605684729,6.111445751239124,10.53592692115116,-5.45139458206075
2001:Q3,8.280159509791492,12.88348331805945,11.29213916242789,4.80120054786557,4.334345592623805,3.001559490666529,6.608554474353086,7.212749929342649,15.94291289189771,-12.08373097269945
2001:Q4,4.866170399580302,4.83118392797746,8.255709678562404,11.64516817779398,3.992199621393832,2.086960986360715,4.720779449451816,10.23062100235489,9.248029624146707,7.427172185888891
2002:Q1,5.629966422930447,9.627048289948984,12.31040726654471,5.723039157385956,3.355497652135016,1.586130192155309,1.08294646927839,7.978998740577453,8.081576670509012,9.234171199061555
2002:Q2,6.210840482192443,7.402360331070244,10.46583540930025,6.820906516747012,1.721834797288992,-0.696945550226647,9.998970461272577,10.563525974709,6.962459287262298,10.35157553805456
2002:Q3,6.866018509205267,9.503423761506424,13.30139712243894,4.857615432544107,1.588658308212717,-0.792749252106068,9.137118041640804,10.85658863122609,8.057306210082519,1.247968593222361
2002:Q4,7.402872833256448,11.05852091163976,14.52996482539036,4.392308776846647,2.470881362884016,0.449429957138686,6.393219017216059,13.24636894177902,10.36962919225525,8.443264155317308
2003:Q1,5.878401868522292,10.45311207581785,11.84481358712728,5.861769206733273,1.038777778218686,-0.196061958143551,4.135717188109699,7.460681232169335,11.02137342162314,-9.523863306561772
2003:Q2,10.5380814021567,16.19462130571179,14.79512070016216,6.362420068766647,0.440857285777204,-0.721168341880678,14.79871622529562,11.94594497107857,11.88497111292886,8.812709778163578
2003:Q3,7.669504500539692,10.4889618168049,14.89647921473582,4.661836617112833,2.872310540149472,2.820891262769044,9.833147639436753,6.262432931069201,9.397419858323994,-12.21910777295505
2003:Q4,6.00486628991534,10.12835283513676,13.59643306983407,3.925871539544191,-0.973083906361135,-3.086477909055543,8.030186524207407,6.663614348773607,10.58921849473931,20.63257145164533
2004:Q1,8.069542665066399,9.821642909020936,10.66414576480537,6.264634329593159,7.160797292519668,4.759503457164062,5.278931132774448,9.966151699338177,8.570387269257086,9.630369854872031
2004:Q2,9.300490738256171,11.70898986137023,14.09454517223407,3.529105097706798,2.85994662802768,-0.644285278595171,13.78772614879193,9.609817503418991,8.644936205698425,-2.516329775009432
2004:Q3,8.109377313252059,9.352475054984437,12.59586107362618,6.076590764007154,6.910656466217604,5.266101430886742,7.253594142582193,8.263543932516372,7.7045298823349,15.4097568299437
2004:Q4,9.086031386517377,13.48602332064166,13.86585027551003,5.974685315052956,6.077825479084225,4.058274042456798,5.98501409941017,5.896774166154819,11.62445988833844,8.674554628447584
2005:Q1,8.284369447642142,8.988143384309312,11.25782992434635,5.115311386461717,7.611463677872623,5.140702730093241,7.772044802373482,8.335996847490653,7.880486995892515,4.716350053385564
2005:Q2,9.258840487524301,11.67346329198381,14.1553249412749,4.993972676578561,7.386963657113115,4.474165605046498,7.995366861729929,7.032606171912627,10.02044131199047,9.804320868262915
2005:Q3,8.001120647649568,11.00966720187278,13.74283210786897,4.258750943848741,6.84590180889339,3.644884388159515,4.049612638130308,6.526855146198275,4.702068300281845,6.048635914813624
2005:Q4,8.460480841255366,9.958951003976031,13.24773707703293,3.430687691331118,9.368818225532214,7.547919506671084,6.012329339824792,4.126791616903806,12.38884249717347,9.813367344124698
2006:Q1,9.334204132080655,11.45033358249383,12.87597057937923,3.403754705232154,10.36096321295467,8.30557056411209,7.596324889172318,0.224568721292912,11.3765478926956,11.52360370200686
2006:Q2,9.333433154017147,11.61841208684354,13.53977584099253,4.812668247543023,9.711694996507992,7.29226638189153,5.536870704611963,5.580546113420012,11.5598720997898,21.25391732948288
2006:Q3,6.334002104997539,9.132903353998998,9.891668435681552,5.175696639898089,6.471382755463989,2.593996483051603,0.276103202521488,5.605976497221434,6.874743321075558,24.15679704897512
2006:Q4,8.042452304709206,8.358764656319208,6.715875657028453,6.701008678560521,12.1371548521681,11.67820489257421,2.101467561186666,6.023453891391654,10.13890738082763,22.97853595417344
2007:Q1,8.048663503490751,5.96785272275757,7.524138193152548,4.512935154083745,10.84034118464374,8.94300095258855,8.378078303602413,8.317653156149015,12.0186767149764,13.65926365930639
2007:Q2,8.70590159608132,9.383575958133648,8.497051041345404,5.584816653300099,12.93908747778905,12.66815650567438,0.928187544312058,7.952754219984491,11.98017409580735,24.67596284693898
2007:Q3,7.745461883720524,6.411296069372785,7.442945176777928,7.197311364032199,13.11789458915892,13.16929352833244,3.708022547880025,4.709946214914981,16.11838870120205,10.7732845474169
2007:Q4,7.18359683039544,6.088299838699831,4.60096355723613,6.619609040845237,10.98621992102114,9.966769145352606,5.339792741471708,3.41884531478472,11.63925069985847,9.374918809514327
2008:Q1,6.93649434302408,4.980877274849054,3.379542818633424,5.537815196092474,8.258185214087659,7.662109351963021,11.11197223776907,3.239198191071366,9.387368000938705,-5.385430250756871
2008:Q2,3.197733816742525,-0.998389578792189,0.933679916359409,2.540970090475567,7.8173001955735,6.994768114667281,5.429716348439796,2.80850607975285,5.8796380078624,-0.310259888118996
2008:Q3,9.324864719024619,4.169205064589146,0.383755670091472,-0.754279088709016,5.647517876739692,4.585631344780754,31.20144800116656,0.652758439550663,6.628890485996319,-26.81431341911955
2008:Q4,3.118367391983987,-8.162057723616414,-1.715946708035391,-2.047160402699907,0.731398611073971,-3.42781864738967,32.56935911349133,-1.052942638871334,-3.774326209446984,-11.75981560422427
2009:Q1,3.939591273951973,-0.590339606705553,1.745622452743721,-3.171358671724057,-2.957084257993091,-4.183642453511556,22.26894016305673,4.715947716656217,-12.06690838050547,7.35958488597109
2009:Q2,5.094166067960803,0.870500734475099,1.432767828255586,-5.666023721732314,-3.264782691214601,-3.657842447179486,23.87912301342962,5.637911309684301,-11.38739374947796,14.61919618603705
2009:Q3,3.382232220734845,0.669326984537319,-0.146032390747859,-2.296916292249837,-4.97396286552314,-6.237523312171394,18.6993601932879,3.210227276953626,-8.581336136590524,10.3526975500128
2009:Q4,2.148056292979923,0.880327706296,0.48522772510967,-3.349811815411246,-4.619409200421146,-5.656696628140588,11.31997289077733,4.978235697207533,-7.260305502500552,20.49097600845512
2010:Q1,3.577478553476668,-2.127424075516728,-2.964533922719782,-3.251760776817129,-2.23730193942498,-2.99136691994701,19.01519309710226,4.074224768627637,-1.740944750465562,10.58442933966549
2010:Q2,4.45673652684064,0.05260703688054,-0.34406389787386,-2.688068026219095,-3.209098433421806,-4.978196937246499,20.69713852291078,0.563148669778197,-5.511597722254332,-2.825711405928312
2010:Q3,4.702791472621693,-1.24969908109494,-1.792608720459441,0.149833965757365,2.152838843592719,3.655747463736077,16.76556463566927,1.501744849960428,-4.452459411559428,11.45130837231983
2010:Q4,4.399282368451482,0.994494619565989,-0.950387428264353,1.384484125701626,0.268696127566445,0.722713474229404,13.02426034897204,4.588322347435636,-5.332301124418501,16.62723630929538
2011:Q1,2.755346892430074,1.403828826256218,-0.363705977306877,4.001233560981691,0.868296882922571,2.253681630688225,7.742942748498454,-1.93467650920582,-0.252807159764249,14.5515217392132
2011:Q2,3.140931061192897,-0.277646906442905,-0.55069224819074,3.247128532872477,2.659442088898566,5.421184979736906,9.872325653490019,-3.258831366716603,-2.869036841242925,17.13474450496942
2011:Q3,4.48077622783795,-1.760260911990507,-1.246607688411057,3.768553550134068,3.255816546823961,6.373952851791094,14.72127204878674,-0.180843302915947,-3.168403528500098,-5.874193887728723
2011:Q4,3.995567611659792,0.606895776740028,-0.570247979260982,5.320108694503435,3.601797734361158,6.582474494542462,9.305941865721962,0.693457011901258,-4.10998750735576,2.680965121756467
2012:Q1,4.902844845142069,1.173593423682156,-0.574830786463005,4.943301584203637,3.480502833310045,2.923309538421649,11.76386969116142,0.244698757776056,-2.220814292113172,-1.198070332457805
2012:Q2,5.048296781580137,0.108697767755185,-0.560911689320767,6.205527991536662,3.506048359341594,2.756551423280523,12.83856762590149,1.758556900947803,-4.300964481264788,3.355906197093657
2012:Q3,4.712826727547783,1.057957996086019,-1.049648395711536,5.186696789949426,6.206040909802264,7.284503483869259,8.671025248283025,-0.033423415851169,5.394850205953038,14.10903273925511
2012:Q4,4.056636192697002,1.815794507559741,-0.797158985124308,6.265269105331194,6.594387236571207,8.038159368695212,5.787653241293789,-1.741727391728273,-1.3183872082207,15.48195519248407
2013:Q1,4.473975479689403,1.433591525254713,-0.138640599326231,6.4903155379647,2.834517612283201,3.127135314118638,10.04951258754675,0.485434681222716,1.214026832542455,12.57605508305393
2013:Q2,2.424809809187331,0.958613844911402,-0.311061661273528,5.443172632963864,4.258754403807957,5.111530282033339,3.562536209665536,-2.281698147325057,-0.244275339624856,6.729540924613474
2013:Q3,3.800360779016049,1.748497488186576,0.517250066915514,6.296545368502329,6.602335378622209,8.923081384861902,5.060549600844394,-2.391640075885473,-0.80002970333307,8.784107316022297
2013:Q4,4.088834003546554,2.47897374497535,0.157078289955521,5.646640857865841,3.914005243886829,4.577721351736557,7.404878723916156,-2.505294485718397,5.353589583626761,9.356473437448063
2014:Q1,4.343520901381728,0.991672387410093,-0.196557523815823,7.037659011102209,6.589025548861809,6.611054396165509,7.329245798925872,-2.126787640387414,0.529399744597086,5.19248539465034
2014:Q2,4.29992901814292,3.635080884444929,-0.011010762542974,7.530132426516138,5.365296080908352,4.61583724272035,5.226726010743963,-0.852102207005959,1.777544046107711,17.53748559741933
2014:Q3,4.463940198293758,2.070066583821794,0.057101770682703,6.960607446688353,6.597833866355166,6.58022208626846,6.588700990738475,-2.512526690672003,3.046033422728691,2.638023710346086
2014:Q4,3.154170788577843,1.81311803894178,0.973663315787973,6.342931222069217,6.914807565212877,6.980135029503333,1.935914322344444,0.523375410168506,2.242227791568602,7.776549568220502
2015:Q1,3.904787004240023,1.749807249979944,0.44182235442587,6.624598273918414,7.827965260838858,9.404064110005079,3.135360116541925,2.031157939025567,0.493174540378002,5.042891614071111
2015:Q2,5.553391941789943,3.807199781523917,2.022290298400199,7.791943413283882,8.238700382562076,9.697816611788552,6.117852365199059,0.211366256832237,1.040053094810554,3.617641934673352
2015:Q3,2.437748568519484,0.749464223880221,1.454227922284571,6.83588421936479,5.309431172625637,5.107089160367815,2.042662082842924,0.474116052177946,1.465420710049108,-4.192353068832885
2015:Q4,5.401440552406194,3.069876162509814,1.937106889821432,6.268082998299575,6.087814337256319,6.399578748464208,8.438150697525378,-1.296802706973777,1.825464838324398,-0.599999440860413
2016:Q1,6.02302298383379,2.255071960439888,1.29906274804237,7.077643124141883,8.770919803060643,9.165055276116245,8.180160927559657,1.3319082554873,5.458513104345999,-4.22694391011829
2016:Q2,4.534089531756969,3.765710141754947,2.465767659346403,6.747550213731766,4.023444759410028,1.523590413958144,6.141611134186395,2.19195058666524,3.565643658769371,1.636252925441173
2016:Q3,4.933473131108186,4.200151922638966,2.642353527407392,6.816667806923498,5.923970217072077,4.839847151814769,5.614419252600332,0.683179407230126,3.577308179027745,-1.537792514225581
2016:Q4,2.06678112835902,2.61043358813194,2.510824206470764,6.02546696965122,2.169236807466203,-1.209503042582741,1.866522469525109,0.122854847124497,-0.447799434512638,8.516663650652127
2017:Q1,3.567789975643486,3.712122212164944,3.502351622047296,5.286512612092587,5.958797663139678,7.267138000338193,2.599390865870162,-2.455233955533504,2.712759200533027,9.452422707616453
2017:Q2,4.591192857930702,4.286627097639399,3.169957861783662,4.971882728491848,6.435846658395985,7.090520671799437,4.378732058065306,-1.023607421604571,2.469284205250512,7.560339121603644
2017:Q3,4.537127958937405,2.550638611892657,2.807765208648676,3.424725190099962,6.086106272077981,7.337409826894949,6.002356477718764,-0.609491882346699,2.883038789297639,11.78267051354698
2017:Q4,3.834454841827227,5.100395561239016,3.199523309025948,6.158260115598504,4.862667841584332,3.530723728887073,1.785825656428645,3.950782639480273,0.161625020471551,16.23288221638255
2018:Q1,6.678930486501019,2.991224645349491,2.559587588612951,3.55475902065651,3.926381406861262,3.663839566564218,14.28811720517147,-3.19624632239761,1.670929565735509,9.322037677591293
2018:Q2,3.971725905431437,3.578987805628454,3.348557303016817,4.230932098342697,3.306691557636146,1.2376054653613,5.663750800146286,-0.365384821878141,2.238407633949806,4.16295091233135
2018:Q3,4.13279490929229,3.403621983563908,3.070280103129567,5.464100276620734,3.926160282608302,4.131700901469783,5.947833760197,-1.473103604808013,1.827106709885203,5.870746795969866
2018:Q4,3.366170390674838,2.793525371933607,2.42768871745026,5.427732908564567,4.611138476128984,1.984743404750838,3.659446647972927,-1.553298311491366,2.856717862370576,-1.187149773097785
2019:Q1,5.970783493950335,2.07671508947358,2.152662932327034,4.269753235671399,6.922777081726232,8.148512105327734,9.799654480658001,-1.248550694424459,2.041802711638558,-1.903884278615544
2019:Q2,3.149135831526577,4.253499051296413,3.428922529277729,4.156898302764573,4.400171727474414,4.518136249246226,2.084444919189768,-2.51910226103434,2.587987943050274,10.08071230213962
2019:Q3,6.323093470897401,3.282830809333324,2.671476616196763,5.058794668091622,5.723174299467798,6.043455477274397,10.42814050159928,0.453467052012599,2.616366167342697,11.34409782511646
